GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
4213,412180,Ribeirão Claro,412180,1,3,42,2010,1.1
5376,520500,Carmo do Rio Verde,520500,1,3,42,2010,1.8
3579,352780,Lupércio,352780,1,3,42,2010,0.2
4584,421860,Trombudo Central,421860,1,3,42,2010,0
3557,352580,Júlio Mesquita,352580,1,3,42,2010,0.2
5382,520545,Cezarina,520545,1,3,42,2010,0
2629,313420,Ituiutaba,313420,1,3,42,2010,0.5
3860,355340,Tanabi,355340,1,3,42,2010,0.2
3571,352710,Lins,352710,1,3,42,2010,0.1
3978,410470,Carlópolis,410470,1,3,42,2010,0.4
4529,421505,Rio Rufino,421505,1,3,42,2010,0.1
4587,421880,Turvo,421880,1,3,42,2010,0
3286,350180,Américo de Campos,350180,1,3,42,2010,0
5438,521090,Itapaci,521090,1,3,42,2010,5
3969,410420,Campo Largo,410420,1,3,42,2010,0.2
3886,355535,Ubarana,355535,1,3,42,2010,0.2
200,150304,Floresta do Araguaia,150304,1,3,42,2010,3.1
3456,351670,Garça,351670,1,3,42,2010,0.3
4589,421890,Urubici,421890,1,3,42,2010,0.8
3632,353270,Nipoã,353270,1,3,42,2010,0.3
3282,350140,Álvaro de Carvalho,350140,1,3,42,2010,0
320,170190,Araguacema,170190,1,3,42,2010,2.5
4517,421400,Presidente Getúlio,421400,1,3,42,2010,0.2
4352,420260,Bom Retiro,420260,1,3,42,2010,0.5
4477,421125,Morro Grande,421125,1,3,42,2010,0.4
193,150277,Curionópolis,150277,1,3,42,2010,1.5
5348,520280,Avelinópolis,520280,1,3,42,2010,0.4
3382,351015,Canitar,351015,1,3,42,2010,0
5457,521280,Mara Rosa,521280,1,3,42,2010,0.9
4540,421565,Santa Rosa do Sul,421565,1,3,42,2010,0
4349,420250,Bom Jardim da Serra,420250,1,3,42,2010,0.5
4227,412290,Salto do Itararé,412290,1,3,42,2010,0.2
183,150210,Cametá,150210,1,3,42,2010,32.8
358,170730,Dueré,170730,1,3,42,2010,0.9
5507,521770,Pontalina,521770,1,3,42,2010,0.2
5422,520945,Guarinos,520945,1,3,42,2010,2.4
3716,354030,Pontes Gestal,354030,1,3,42,2010,0.1
3909,355720,Chavantes,355720,1,3,42,2010,0.5
3283,350150,Alvinlândia,350150,1,3,42,2010,0.1
4333,420180,Atalanta,420180,1,3,42,2010,0
3938,410230,Balsa Nova,410230,1,3,42,2010,0.7
3365,350880,Cafelândia,350880,1,3,42,2010,0.1
4453,420950,Laurentino,420950,1,3,42,2010,0
427,171889,Santa Rita do Tocantins,171889,1,3,42,2010,2.2
4258,412540,São José da Boa Vista,412540,1,3,42,2010,0
3968,410410,Campo do Tenente,410410,1,3,42,2010,0.9
4496,421225,Passo de Torres,421225,1,3,42,2010,0
4502,421270,Petrolândia,421270,1,3,42,2010,0.3
5450,521210,Joviânia,521210,1,3,42,2010,0
5369,520460,Campestre de Goiás,520460,1,3,42,2010,0.7
3785,354640,Santa Cruz do Rio Pardo,354640,1,3,42,2010,0.1
4313,420030,Agronômica,420030,1,3,42,2010,0.6
5364,520425,Cachoeira Dourada,520425,1,3,42,2010,0.9
5375,520495,Campos Verdes,520495,1,3,42,2010,0.5
5431,521015,Ipiranga de Goiás,521015,1,3,42,2010,0.2
5341,520160,Araçu,520160,1,3,42,2010,0.1
3888,355550,Ubirajara,355550,1,3,42,2010,2.8
5381,520540,Ceres,520540,1,3,42,2010,0.1
4447,420915,José Boiteux,420915,1,3,42,2010,0.5
4241,412400,Santana do Itararé,412400,1,3,42,2010,0.3
352,170610,Cristalândia,170610,1,3,42,2010,0.6
4528,421500,Rio Negrinho,421500,1,3,42,2010,0.1
3471,351810,Guarantã,351810,1,3,42,2010,0
5442,521140,Itauçu,521140,1,3,42,2010,0.7
223,150460,Mocajuba,150460,1,3,42,2010,14.7
2620,313340,Itapagipe,313340,1,3,42,2010,0.1
5561,522190,Varjão,522190,1,3,42,2010,3.4
5419,520920,Guapó,520920,1,3,42,2010,4.8
5558,522170,Uruana,522170,1,3,42,2010,0.9
214,150400,Limoeiro do Ajuru,150400,1,3,42,2010,75
3267,350020,Adolfo,350020,1,3,42,2010,0
4571,421770,Sombrio,421770,1,3,42,2010,0
5520,521910,Santa Bárbara de Goiás,521910,1,3,42,2010,0.4
5501,521690,Pilar de Goiás,521690,1,3,42,2010,6.5
278,150775,Sapucaia,150775,1,3,42,2010,0.6
2379,311260,Capinópolis,311260,1,3,42,2010,1.5
311,170025,Abreulândia,170025,1,3,42,2010,38.8
356,170710,Divinópolis do Tocantins,170710,1,3,42,2010,0.6
3455,351660,Gália,351660,1,3,42,2010,2.2
3630,353250,Neves Paulista,353250,1,3,42,2010,0.2
4393,420519,Ermo,420519,1,3,42,2010,0.3
5508,521800,Porangatu,521800,1,3,42,2010,1.1
4526,421480,Rio do Sul,421480,1,3,42,2010,0.1
3875,355460,Timburi,355460,1,3,42,2010,0.3
4482,421160,Nova Veneza,421160,1,3,42,2010,0.1
4338,420207,Balneário Gaivota,420207,1,3,42,2010,0.9
3766,354460,Sabino,354460,1,3,42,2010,0.2
5379,520520,Caturaí,520520,1,3,42,2010,0.9
5552,522140,Trindade,522140,1,3,42,2010,0.5
3701,353890,Pirajuí,353890,1,3,42,2010,0.8
4439,420850,Ituporanga,420850,1,3,42,2010,0
4334,420190,Aurora,420190,1,3,42,2010,0.2
3660,353500,Palestina,353500,1,3,42,2010,0.1
5436,521060,Itaguaru,521060,1,3,42,2010,0.8
3597,352950,Mendonça,352950,1,3,42,2010,0
5435,521056,Itaguari,521056,1,3,42,2010,0
4570,421760,Siderópolis,421760,1,3,42,2010,1.4
3505,352090,Ipaussu,352090,1,3,42,2010,0
4391,420515,Doutor Pedrinho,420515,1,3,42,2010,1
4470,421080,Meleiro,421080,1,3,42,2010,0.3
4204,412120,Quitandinha,412120,1,3,42,2010,0.6
5548,522100,Taquaral de Goiás,522100,1,3,42,2010,0.4
5429,521000,Inhumas,521000,1,3,42,2010,0.2
178,150178,Breu Branco,150178,1,3,42,2010,3.5
361,170765,Figueirópolis,170765,1,3,42,2010,0.1
4306,412863,Doutor Ulysses,412863,1,3,42,2010,2.4
4375,420419,Chapadão do Lageado,420419,1,3,42,2010,0.2
3442,351540,Fartura,351540,1,3,42,2010,0.4
5481,521486,Nova Glória,521486,1,3,42,2010,0.3
3544,352450,Jaci,352450,1,3,42,2010,0
4272,412630,Sengés,412630,1,3,42,2010,0.5
5455,521260,Mairipotaba,521260,1,3,42,2010,5.1
224,150470,Moju,150470,1,3,42,2010,10.5
3322,350500,Barão de Antonina,350500,1,3,42,2010,1
3576,352750,Lucianópolis,352750,1,3,42,2010,0.4
3320,350480,Bálsamo,350480,1,3,42,2010,0
3768,354480,Sales,354480,1,3,42,2010,0
3678,353660,Paulo de Faria,353660,1,3,42,2010,0.9
226,150490,Muaná,150490,1,3,42,2010,46.9
4328,420140,Araranguá,420140,1,3,42,2010,2.2
5415,520880,Goianira,520880,1,3,42,2010,0.2
3445,351565,Fernão,351565,1,3,42,2010,0.2
3633,353280,Nova Aliança,353280,1,3,42,2010,0.1
3993,410620,Contenda,410620,1,3,42,2010,0.8
3754,354350,Riversul,354350,1,3,42,2010,0.3
5446,521180,Jaraguá,521180,1,3,42,2010,2.6
202,150309,Goianésia do Pará,150309,1,3,42,2010,5.1
5514,521860,Rialma,521860,1,3,42,2010,0.4
4070,411125,Itaperuçu,411125,1,3,42,2010,0.8
4417,420690,Ibirama,420690,1,3,42,2010,0.5
4399,420545,Forquilhinha,420545,1,3,42,2010,0.4
4458,420990,Lontras,420990,1,3,42,2010,0.6
5329,520055,Alto Horizonte,520055,1,3,42,2010,0.3
5474,521410,Mutunópolis,521410,1,3,42,2010,7.9
3932,410180,Araucária,410180,1,3,42,2010,0.4
3606,353030,Mirassol,353030,1,3,42,2010,0.1
4219,412220,Rio Branco do Sul,412220,1,3,42,2010,0.8
3970,410425,Campo Magro,410425,1,3,42,2010,0.5
3527,352280,Itaporanga,352280,1,3,42,2010,0.6
198,150295,Eldorado dos Carajás,150295,1,3,42,2010,1.5
3700,353880,Piraju,353880,1,3,42,2010,0.2
4581,421835,Treviso,421835,1,3,42,2010,0.3
4454,420960,Lauro Muller,420960,1,3,42,2010,0.3
3983,410520,Cerro Azul,410520,1,3,42,2010,3.3
4335,420195,Balneário Arroio do Silva,420195,1,3,42,2010,0.3
4525,421470,Rio dos Cedros,421470,1,3,42,2010,0.1
3336,350630,Bernardino de Campos,350630,1,3,42,2010,0.1
3727,354110,Presidente Alves,354110,1,3,42,2010,0.1
4344,420220,Benedito Novo,420220,1,3,42,2010,1.6
5320,520005,Abadia de Goiás,520005,1,3,42,2010,6.8
4174,411910,Piên,411910,1,3,42,2010,0.2
4484,421170,Orleans,421170,1,3,42,2010,0.1
3837,355120,Sarutaiá,355120,1,3,42,2010,2
5496,521600,Panamá,521600,1,3,42,2010,0.4
2349,310980,Cachoeira Dourada,310980,1,3,42,2010,1.9
3644,353350,Novo Horizonte,353350,1,3,42,2010,0
5515,521870,Rianápolis,521870,1,3,42,2010,0.1
3607,353040,Mirassolândia,353040,1,3,42,2010,0
245,150570,Ponta de Pedras,150570,1,3,42,2010,20.4
5527,521950,Santa Rosa de Goiás,521950,1,3,42,2010,7.4
5425,520980,Hidrolina,520980,1,3,42,2010,2.3
4465,421040,Maracajá,421040,1,3,42,2010,0.2
3531,352320,Itararé,352320,1,3,42,2010,0.7
5524,521935,Santa Isabel,521935,1,3,42,2010,0.6
3512,352150,Irapuã,352150,1,3,42,2010,0.1
3426,351450,Duartina,351450,1,3,42,2010,0.4
5328,520050,Aloândia,520050,1,3,42,2010,0.2
4318,420070,Alfredo Wagner,420070,1,3,42,2010,3.2
3318,350460,Bady Bassitt,350460,1,3,42,2010,0
3438,351519,Espírito Santo do Turvo,351519,1,3,42,2010,0.2
3360,350830,Cabrália Paulista,350830,1,3,42,2010,2.7
212,150380,Jacundá,150380,1,3,42,2010,1.9
4382,420450,Corupá,420450,1,3,42,2010,0.1
4325,420125,Apiúna,420125,1,3,42,2010,10.4
3722,354080,Potirendaba,354080,1,3,42,2010,0
5424,520970,Hidrolândia,520970,1,3,42,2010,0.4
5393,520650,Cromínia,520650,1,3,42,2010,0.3
4546,421580,São Bento do Sul,421580,1,3,42,2010,0.1
4518,421410,Presidente Nereu,421410,1,3,42,2010,0
258,150640,Santa Cruz do Arari,150640,1,3,42,2010,14.5
5343,520180,Aragoiânia,520180,1,3,42,2010,0.4
4422,420740,Imbuia,420740,1,3,42,2010,0
4384,420460,Criciúma,420460,1,3,42,2010,0.4
3638,353300,Nova Granada,353300,1,3,42,2010,0
3406,351260,Coronel Macedo,351260,1,3,42,2010,0
3856,355300,Taguaí,355300,1,3,42,2010,0.4
5449,521205,Jesúpolis,521205,1,3,42,2010,0.1
4595,421920,Vidal Ramos,421920,1,3,42,2010,1.1
4332,420170,Ascurra,420170,1,3,42,2010,1.6
3508,352115,Ipiguá,352115,1,3,42,2010,0
3651,353420,Orindiúva,353420,1,3,42,2010,0.1
3822,354980,São José do Rio Preto,354980,1,3,42,2010,0.3
3647,353380,Óleo,353380,1,3,42,2010,0.1
5469,521380,Morrinhos,521380,1,3,42,2010,0.8
3315,350430,Avaí,350430,1,3,42,2010,0
5500,521680,Petrolina de Goiás,521680,1,3,42,2010,0.6
3677,353657,Paulistânia,353657,1,3,42,2010,3.9
